date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:06:58	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:36:58%20GMT	https://templates.iqonic.design/qloud/html/fonts/typicon.eot	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/fonts/typicon.eot	(from https://templates.iqonic.design/qloud/html/css/typicon.min.css)
17:06:58	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225180a-5c491647a358c%22	https://templates.iqonic.design/qloud/html/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/fonts/ionicons28b5.svg	(from https://templates.iqonic.design/qloud/html/css/ionicons.min.css)
17:06:59	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:36:59%20GMT	https://templates.iqonic.design/qloud/html/fonts/typicon.eot?	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/fonts/typicond41d.eot	(from https://templates.iqonic.design/qloud/html/css/typicon.min.css)
17:07:00	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:00%20GMT	https://templates.iqonic.design/qloud/html/fonts/typicon.woff	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/fonts/typicon.woff	(from https://templates.iqonic.design/qloud/html/css/typicon.min.css)
17:07:01	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:02%20GMT	https://templates.iqonic.design/qloud/html/css/typicon.ttf	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/typicon.ttf	(from https://templates.iqonic.design/qloud/html/css/typicon.min.css)
17:07:01	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:02%20GMT	https://templates.iqonic.design/qloud/html/fonts/typicon.svg	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/fonts/typicon.svg	(from https://templates.iqonic.design/qloud/html/css/typicon.min.css)
17:07:03	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:03%20GMT	https://templates.iqonic.design/qloud/html/css/ajax-loader.gif	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/ajax-loader.gif	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
17:07:03	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:04%20GMT	https://templates.iqonic.design/qloud/html/css/fonts/slick.eot	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/fonts/slick.eot	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
17:07:06	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:06%20GMT	https://templates.iqonic.design/qloud/html/css/fonts/slick.eot?	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/fonts/slickd41d.eot	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
17:07:06	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:07%20GMT	https://templates.iqonic.design/qloud/html/css/fonts/slick.woff	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/fonts/slick.woff	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
17:07:06	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:08%20GMT	https://templates.iqonic.design/qloud/html/css/fonts/slick.ttf	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/fonts/slick.ttf	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
17:07:07	286/286	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2030%20Apr%202024%2011:37:08%20GMT	https://templates.iqonic.design/qloud/html/css/fonts/slick.svg	C:/My%20Web%20Sites/US%20SITE/templates.iqonic.design/qloud/html/css/fonts/slick.svg	(from https://templates.iqonic.design/qloud/html/css/slick-theme.css)
